id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20801988,A2. DowntownChicago!BestLocation & AffordablePrice,145551824,Aaron Emisael,,Bridgeport,41.84853,-87.64475,Private room,39,1,188,2019-11-05,7.11,4,62
20802899,"Clean, Cozy & Convenient 15 minutes to downtown.",122433423,Fal,,Auburn Gresham,41.75515,-87.64845,Private room,55,1,5,2019-01-09,0.21,9,365
20810910,Million Dollar Brownstone in Lincoln Square,149233763,Daniel,,Uptown,41.96801,-87.66171,Entire home/apt,519,3,35,2019-10-20,1.39,1,86
20811620,Spacious walk-up just North of Wrigley!,125586314,Jessica,,Lake View,41.95653,-87.66717,Entire home/apt,300,2,0,,,2,0
20814774,⭐️ Charming Two Bedroom Apartment near Downtown ⭐️,3986873,Elena,,Lower West Side,41.84926,-87.68083,Entire home/apt,99,2,95,2019-11-05,3.56,7,354
20817864,2BR/1Bath in trendy Ukrainian Village/Wicker Park,149305287,Mee,,West Town,41.89936,-87.66827,Entire home/apt,109,1,141,2019-11-10,5.27,1,172
20818822,4 BDRM Gorgeous Apt Pilsen Hist Dist FREE parking,2773047,Alice,,Lower West Side,41.85268,-87.68224,Entire home/apt,118,1,87,2019-11-11,4.55,2,229
20828757,Wicker★Park Blue Line Subway@Division East★Village,30003626,Maggie & Steve,,West Town,41.90223,-87.66911,Entire home/apt,99,1,105,2019-11-18,4.51,1,209
20831848,HUGE MODERN 4 BED 4 BATH CHICAGO COACH HOUSE,70674557,Jacqueline,,North Center,41.93517,-87.6794,Entire home/apt,315,3,40,2019-10-18,1.51,4,172
20834078,Milagro2720 (2F),36128270,Juanita,,North Lawndale,41.85824,-87.69461,Private room,28,1,107,2019-11-03,4.00,8,360
20834660,Bright & Spacious Noble Square Loft,113562870,Amy,,West Town,41.8961,-87.66343,Entire home/apt,127,2,74,2019-10-27,2.79,1,85
20836169,Spacious and Comfortable Modern Home,121325031,Dawn,,Ashburn,41.73532,-87.69493,Private room,46,2,0,,,1,0
20842889,(52W-L) A Smart Private Bedroom in Douglass Flat,11520897,Sung Tae,,North Lawndale,41.85699,-87.69815,Private room,37,2,37,2019-10-28,1.40,14,343
20845184,Single Family House near Chicago Downtown,27659902,Iryna,,West Town,41.89769,-87.66615,Entire home/apt,120,1,3,2019-07-29,0.11,2,0
20845607,Updated 4 Bed/4 Bath Wrigleyville Duplex w/Parking,61097730,Roman,,Lake View,41.95139,-87.66001,Entire home/apt,179,2,91,2019-11-15,3.43,3,333
20846317,The BANGTEL Lodge // Fulton Market Area,4069585,Liz,,Near West Side,41.88726,-87.64956,Entire home/apt,225,1,40,2019-11-05,1.98,14,327
20860758,Sonder | The Western | Bright 1BR + Rooftop,12243051,Sonder,,Logan Square,41.917,-87.68611,Entire home/apt,94,2,39,2019-11-03,1.47,108,219
20861901,Sonder | The Western | Stunning 2BR + Rooftop,12243051,Sonder,,Logan Square,41.91657,-87.68661,Entire home/apt,116,2,39,2019-10-19,1.51,108,243
20862404,"Airy, Modern Andersonville Greystone with Covered Deck",9418469,Matthew & Cynthia,,Uptown,41.96747,-87.67058,Entire home/apt,165,2,86,2019-10-31,3.52,2,126
20862938,Spacious and Welcoming Ravenswood Garden Unit,3291424,Katie,,North Center,41.95998,-87.67468,Entire home/apt,115,1,101,2019-11-11,3.89,1,58
20868748,101 Comfortable Remodeled Private Room Free wifi,127235673,Alex,,Rogers Park,42.00735,-87.66924,Private room,29,1,17,2019-06-03,0.64,12,318
20869579,102 Beautiful Remodeled Private Room Free wifi 102,127235673,Alex,,Rogers Park,42.007,-87.66739,Private room,25,1,16,2019-11-01,0.60,12,355
20872794,Apartment in Wicker Park/Bucktown,45445328,Kristen,,West Town,41.91184,-87.67661,Shared room,75,1,1,2017-09-12,0.04,1,0
20877148,Charming Private Room in Logan Square,30497861,Carrie,,Logan Square,41.9278,-87.71718,Private room,42,1,23,2019-10-26,0.91,1,90
20879759,Home sweet Home,121970776,Ayotomiwa,,Rogers Park,42.01883,-87.66804,Shared room,35,1,5,2018-03-18,0.19,1,324
20885281,South Loop Condo,149962790,Alexander,,Near South Side,41.86285,-87.62551,Entire home/apt,300,2,1,2017-10-09,0.04,1,0
20900572,30+ Night Stays - Luxury River North 2BR Condo!,149594823,Mike,,Near North Side,41.89487,-87.63253,Entire home/apt,139,30,15,2019-10-02,0.57,1,240
20901369,Garden Apartment in captivating Hyde Park,1517871,Jon,,Hyde Park,41.80154,-87.58932,Entire home/apt,153,2,44,2019-11-16,3.16,2,146
20915137,Comfortable West Lawn Apartment,34396837,Carrie,,West Lawn,41.77956,-87.73378,Entire home/apt,150,2,26,2019-09-16,0.99,1,180
20916099,Great$ Beautiful 2 Bed 2 Bath Near McCormick Place,14682523,Nicole,,Near South Side,41.85948,-87.626,Entire home/apt,135,1,68,2019-11-11,2.60,1,176
20917235,Sonder | Burton Place | Stunning 4BR + Rooftop,12243051,Sonder,,Near North Side,41.91033,-87.63528,Entire home/apt,444,2,52,2019-10-31,1.99,108,254
20918966,Charming 2 Bedroom apartment in Irving Park,150353780,A,,Irving Park,41.95793,-87.72307,Entire home/apt,90,2,0,,,1,0
20928198,Cute Old Town Room,150436953,Kalin,,Lincoln Park,41.91127,-87.63462,Private room,55,1,88,2019-11-10,3.38,1,82
20928585,Sonder | The Western | Lively 1BR + Rooftop,12243051,Sonder,,Logan Square,41.91732,-87.68725,Entire home/apt,100,2,31,2019-10-21,1.17,108,199
20933786,South Loop Luxury Lofts,139765116,Jose,,Bridgeport,41.84098,-87.65895,Private room,100,2,2,2017-10-07,0.08,4,364
20936110,Newly Remodeled Coach House on Oakley,134623319,Fabiola,,Near West Side,41.86987,-87.68259,Entire home/apt,80,1,30,2019-10-29,1.69,1,253
20941536,Sonder | The Western | Lovely 2BR + Rooftop,12243051,Sonder,,Logan Square,41.91729,-87.68606,Entire home/apt,131,2,25,2019-10-29,0.94,108,271
20947233,Luxe Renovated Private Guest Suite in City Cottage,150629165,Kimberly,,Logan Square,41.92021,-87.68248,Entire home/apt,129,1,231,2019-11-17,9.02,1,203
20947323,Private studio in South Shore with bath & kitchen.,25173295,Angie,,South Shore,41.76549,-87.56836,Entire home/apt,89,2,12,2019-10-27,0.65,9,180
20951004,"Private Bathroom,Parking,15 mins to center w/train",29402778,Timm & Nang,,Lake View,41.93995,-87.65965,Private room,75,2,74,2019-10-27,2.79,1,0
20967119,Private Bedroom + Bathroom Wrigleyville North!,46886906,Myndi,,Uptown,41.95614,-87.6559,Private room,85,1,0,,,1,0
20968510,Clean Guest Suite near ORD. 1 bedroom.,55398804,Elizabeth,,Portage Park,41.96787,-87.77146,Entire home/apt,68,2,6,2017-11-12,0.23,2,0
20979385,104 Big Room Queen & Twin bed Location Free Wi Fi,127235673,Alex,,Rogers Park,42.00582,-87.66799,Private room,55,1,15,2019-10-11,0.58,12,357
20979854,Suite in Artist's Home,209533,Francine,,West Ridge,42.00792,-87.68318,Private room,65,2,18,2019-10-20,0.69,1,179
20985600,Re-energize in Private Room in new Logan Square Townhouse,1257936,Paul,,Humboldt Park,41.91316,-87.71784,Private room,69,2,97,2019-11-06,3.75,2,358
20989320,The new meets the classic WRIGLEYVILLE / SOUTHPORT,126016266,Paul And Olgi,,Lake View,41.94943,-87.65968,Entire home/apt,274,2,30,2019-10-20,1.91,1,86
20991262,Discover Chicago from a Remodeled Tranquil Haven,59771072,Elie,,Irving Park,41.94975,-87.70817,Entire home/apt,179,2,117,2019-11-11,4.44,2,233
20993637,Heart of Italy w/ Queen Bed & Snacks!,31311192,Cassi,,Lower West Side,41.84917,-87.68125,Private room,55,1,89,2019-11-11,3.38,1,4
20993848,Private bedroom in South Shore House  on  busline,25173295,Angie,,South Chicago,41.74966,-87.54919,Private room,69,1,0,,,9,179
20995084,▌▌▌THREE LEVEL Skyline View Chicago Penthouse ▌▌▌,151133847,Candace,,West Town,41.89305,-87.66252,Entire home/apt,165,3,77,2019-11-12,3.76,2,34
20997012,"Lower-level condo, semi private kitchen/living- West Town/Ukrainian Village",52806890,Inez,,West Town,41.89623,-87.67055,Private room,75,2,10,2018-05-10,0.38,2,0
20997786,• DownTown Chicago near Water Tower.,95939853,Ascia & Aeshah,,Near North Side,41.89633,-87.62815,Private room,50,1,208,2019-11-19,7.91,2,57
21009630,Best view in west loop CHICAGO,93963977,M,,Near West Side,41.88336,-87.64497,Entire home/apt,159,1,0,,,1,0
21012733,"Charming, Spacious 1BR Studio in Belmont Cragin",151301577,Christopher,,Belmont Cragin,41.93508,-87.7591,Entire home/apt,75,2,139,2019-11-02,5.29,1,0
21013562,1 Bedroom Apartment in Historic Old Town House,151312537,Sara,,Lincoln Park,41.91165,-87.63493,Entire home/apt,69,2,127,2019-11-15,4.96,1,351
21019964,The Aventus,151371404,Marshall,,Austin,41.88221,-87.74647,Entire home/apt,50,1,175,2019-10-22,6.71,1,0
21020129,"Aquarius house,safe Blue Line, upscale",119454191,Fran,,Irving Park,41.95598,-87.72621,Private room,60,1,57,2019-10-25,2.21,2,70
21028700,Great Place to Stay in Logan Square by 606 Trail!,77530633,Raymond,,Logan Square,41.91524,-87.69923,Entire home/apt,85,1,55,2019-11-03,2.48,1,248
21039504,Sunny Attic Suite at Casa de Ninners,5936145,Brett,,Bridgeport,41.83405,-87.65347,Private room,55,2,89,2019-11-14,3.41,1,6
21039622,Elegant Depaul Apt on Jonquil Park,30937767,Judith,,Lincoln Park,41.92749,-87.65549,Entire home/apt,155,5,13,2019-10-09,0.51,1,287
21041179,A1. DowntownChicago Best Location&BestPrice!,145551824,Aaron Emisael,,Bridgeport,41.84773,-87.64426,Private room,44,1,177,2019-11-05,6.84,4,81
21043822,Quaint Two Bedroom in the WOW District,5523652,Rachel,,West Town,41.90986,-87.69579,Entire home/apt,65,3,106,2019-11-11,4.11,1,60
21052998,Classic 2 Bedroom Roscoe Village Apartment,504800,Renata,,North Center,41.93978,-87.6845,Entire home/apt,99,2,94,2019-10-30,3.67,1,358
21053371,Bucktown Sun Palace,19474560,John,,Logan Square,41.92148,-87.68533,Entire home/apt,500,3,4,2018-08-19,0.22,1,0
21062555,Comfy couch -Steps from Public Transit/Divvy,5363019,Jessica,,Lincoln Park,41.93142,-87.66837,Shared room,24,1,1,2017-10-09,0.04,2,0
21064192,Walk to Little Italy from a Placid Townhouse Apartment,87055,Yaowapa,,Near West Side,41.87026,-87.68286,Entire home/apt,99,2,102,2019-11-03,3.91,1,322
21065691,"Spacious 1 bed in heart of Lincoln Park, Chicago",67597667,Joe,,Lincoln Park,41.92962,-87.64442,Entire home/apt,80,2,11,2018-09-23,0.45,1,0
21066001,"Hip, spacious condo in the heart of Wicker Park",31685618,Jason,,West Town,41.90631,-87.67276,Entire home/apt,400,2,11,2018-10-08,0.43,1,87
21075121,Charming Room with Attached Private Sun Room,6457644,Lia,,Rogers Park,42.00087,-87.66751,Private room,50,7,0,,,1,0
21078574,Historic Comfortable South Shore Bungalow,151427928,William & Naudra,,South Chicago,41.74607,-87.57067,Private room,65,3,25,2019-08-04,1.01,1,83
21090640,Warm Nostalgic Escape,126977695,Alex,,Garfield Ridge,41.80904,-87.73974,Entire home/apt,200,10,0,,,1,90
21095711,Sonder | The Western | Gorgeous 2BR + Rooftop,12243051,Sonder,,Logan Square,41.91554,-87.68661,Entire home/apt,124,2,26,2019-08-03,1.05,108,268
21096632,Warm & Modern Pilsen Home,9605438,Kelly,,Lower West Side,41.85932,-87.65475,Entire home/apt,110,2,20,2019-09-22,0.77,1,0
21096983,Comfy and colorful 1 bdrm next to Lake Michigan,76030865,Ilana,,Uptown,41.95743,-87.64768,Entire home/apt,85,2,3,2017-10-19,0.12,1,0
21108037,Cozy Room in Andersonville Abode,12158185,Kathlene,,Edgewater,41.98684,-87.66483,Private room,50,2,16,2019-09-28,0.66,1,0
21108423,"Beautifully Renovated, Walking distance to Lake!",91881711,Megan,,Near North Side,41.90281,-87.62987,Entire home/apt,135,5,47,2019-10-27,2.33,7,148
21111081,2 BR  apartment near O'Hare,128452488,Grace,,Dunning,41.95059,-87.83489,Entire home/apt,100,3,30,2019-10-28,1.50,3,162
21120643,Spacious 3 Br - Steps from Division St.,36559519,Jeffrey,,West Town,41.90082,-87.67543,Entire home/apt,92,2,108,2019-11-18,4.14,1,327
21127394,❤️November Specials! Stunning Condo Near Wrigley,35781467,Sonia,,Uptown,41.96172,-87.64876,Entire home/apt,120,1,83,2019-11-17,3.21,30,95
21134146,Wrigleyville Confort,131717124,Emiliano,,Lake View,41.94998,-87.66064,Entire home/apt,315,1,71,2019-10-27,2.76,2,86
21136000,1QueenSizeBedPrivateRmMcCormickGreenLineTrain,42524732,Kay,,Grand Boulevard,41.81475,-87.62193,Private room,75,1,20,2019-10-23,0.82,11,365
21149807,#1 The Queen of Hearts Room,5468317,Brian,,Rogers Park,42.01116,-87.6628,Private room,60,1,81,2019-09-16,3.14,8,64
21153383,Cozy bedroom available in Albany park !,38029311,Maria José,,Albany Park,41.96542,-87.71863,Private room,28,2,36,2019-10-29,1.38,1,0
21157736,2nd FL FREE PARKING laundry 6 miles to McCormick,2630113,Nikkole,,West Town,41.89272,-87.66224,Entire home/apt,175,1,114,2019-11-18,4.49,6,177
21159610,Trendy Chicago Loft,14420993,Ryan,,West Town,41.91246,-87.6712,Entire home/apt,239,2,26,2019-10-13,1.02,1,89
21161463,The Greenleaf House— The Whole Amazing House,5468317,Brian,,Rogers Park,42.01154,-87.6626,Entire home/apt,449,3,27,2019-10-19,1.11,8,2
21169118,Greystone Haven in Logan Square,16027807,Miriam,,Logan Square,41.92395,-87.71211,Entire home/apt,119,2,125,2019-11-13,5.54,2,73
21171039,Private Rooms in Modern Spacious Apt Near Downtown,15244262,Catherine,,Lower West Side,41.85766,-87.65571,Private room,20,2,55,2019-10-29,2.13,1,38
21173892,Victorian Greystone Garden,18970201,Shawn,,Hyde Park,41.79466,-87.59998,Entire home/apt,50,2,107,2019-05-20,4.43,1,0
21174388,Best deal in the area,43392136,William,,Gage Park,41.79359,-87.70345,Private room,46,1,129,2019-11-08,5.01,3,361
21175666,#1 Hyde park luxury newly furnished PRIVATE RM&BTH,140160049,City Zen,,Kenwood,41.80237,-87.60256,Private room,69,1,55,2019-11-18,2.34,4,268
21176024,Hip West Town Coach House w/ Fireplace,93020467,Candace,,West Town,41.89236,-87.66134,Entire home/apt,112,3,62,2019-11-17,2.49,1,169
21177789,#2 Hyde park PRIVATE luxury newly furnished room,140160049,City Zen,,Kenwood,41.80353,-87.60365,Private room,59,1,113,2019-11-19,4.36,4,352
21178038,#3 Hyde park PRIVATE luxury newly furnished room,140160049,City Zen,,Kenwood,41.80407,-87.60266,Private room,65,1,62,2019-10-28,2.51,4,0
21178458,Safe Hyde Park University of Chicago Law campus UC,144864627,Kashif,,Woodlawn,41.78465,-87.59593,Private room,39,1,25,2019-09-23,1.82,4,344
21180306,SPECIAL! Easy cummute  COZY SPOT!JETTED BATH!,152918055,Tiffany,,Austin,41.8857,-87.77462,Private room,38,2,40,2019-10-25,1.83,5,180
21182082,CITY LIVING BEAUTIFUL STUDIO. NEXT TO DOWNTOWN.,95841315,Nijole Z,,Bridgeport,41.83749,-87.64494,Private room,104,1,38,2019-10-26,1.47,1,269
21188401,Domio | South Loop | Lavish 2BR,143825988,Domio,,Loop,41.86902,-87.62642,Entire home/apt,200,3,88,2019-11-16,3.41,22,303
21189369,large 4 bdrm close to Wrigley Field,151262400,David,,Irving Park,41.9533,-87.70082,Entire home/apt,200,2,13,2018-06-11,0.51,1,0
21189762,Lakeview apartment (Wrigley area),153025288,George,,Lake View,41.93411,-87.6696,Entire home/apt,120,2,2,2017-10-22,0.08,1,0
21190134,2 BRM Modern Townhouse in Super Hip Logan Square!,26401428,Jessica,,Logan Square,41.91471,-87.70933,Entire home/apt,250,2,11,2019-01-02,0.44,1,0
21201032,Piece of Mind,64365094,Marcus,,West Town,41.91125,-87.70153,Private room,125,1,16,2018-10-15,0.62,1,0
21203377,Spacious Room in Pilsen,78460977,Maria,,Lower West Side,41.85151,-87.67729,Private room,65,1,76,2019-10-14,3.21,1,89
21204267,"Duplex south of Chicago Loop, Free Parking/WIFI",153169154,Andy,,Armour Square,41.84461,-87.63654,Entire home/apt,143,2,147,2019-11-02,5.68,1,144
21212082,Vintage Gem in West Town,47116272,Patricia,,West Town,41.89611,-87.67236,Private room,55,1,80,2019-11-18,4.10,1,70
21213570,Lux. apt. w/patio .5 miles from Wrigley Field,153258746,Sarah,,Lake View,41.94128,-87.64728,Private room,300,2,9,2019-09-15,0.43,1,50
21214671,Private Bucktown Ranch Steps to Everything Chicago,87730556,Michael & Christen,,Logan Square,41.91581,-87.6808,Entire home/apt,179,2,17,2019-11-18,0.67,1,183
21216556,❤️ November Specials! Snazzy Condo| Near Wrigley,35781467,Sonia,,Uptown,41.9628,-87.64925,Entire home/apt,135,1,89,2019-11-09,3.44,30,87
21216616,Sonder | The Belmont | Charming 4BR,12243051,Sonder,,Lake View,41.94051,-87.66558,Entire home/apt,188,2,47,2019-10-27,1.86,108,259
21218766,Cozy Lincoln Park Apartment.,66345203,Renee,,Lincoln Park,41.92363,-87.63755,Entire home/apt,78,10,1,2017-11-28,0.04,1,0
21219773,Charming! West Loop 1-Bedroom for Rent,30595314,Lisa,,Near West Side,41.8865,-87.6438,Entire home/apt,195,2,1,2017-10-15,0.04,1,0
21220279,a-PublicTransit&FewMinAwayFromMcCormickPlace,42524732,Kay,,Grand Boulevard,41.81509,-87.62184,Private room,35,2,11,2019-10-04,0.44,11,365
21225449,Spacious Private Bedroom & Bath- North of Wrigley!,125586314,Jessica,,Lake View,41.95828,-87.66552,Private room,65,1,97,2019-10-07,3.79,2,89
21230704,Sonder | The Ada | Stunning 5BR + Terrace,12243051,Sonder,,West Town,41.89202,-87.6615,Entire home/apt,396,2,48,2019-09-29,1.98,108,256
21231053,BemaniHouse Chicago,111137433,Dennis,,Humboldt Park,41.90416,-87.71018,Shared room,20,1,0,,,1,0
21239947,Cozy Mid-Century Home,97330877,Chris,,South Lawndale,41.85305,-87.69476,Private room,60,1,0,,,1,0
21241033,Just minutes to all of wicker park!,19442684,John,,West Town,41.89746,-87.68277,Private room,41,2,6,2019-01-12,0.24,3,365
21242786,A sunny private room in a shared 5 bedroom house.,25173295,Angie,,South Chicago,41.7476,-87.54713,Private room,70,2,1,2018-06-02,0.06,9,365
21245329,Private room with view of the 606 and private bath,1257936,Paul,,Humboldt Park,41.91253,-87.71612,Private room,54,2,109,2019-10-21,4.22,2,353
21250973,#4 The Simple Single room for Simple Singles,5468317,Brian,,Rogers Park,42.0113,-87.66265,Private room,49,1,103,2019-10-28,3.99,8,61
21252535,#5 The Quiet Queen Room,5468317,Brian,,Rogers Park,42.01148,-87.66314,Private room,40,1,129,2019-07-01,5.01,8,59
21254509,Your Fantastic Futon! 1st Floor TV room with locks,5468317,Brian,,Rogers Park,42.01004,-87.66287,Private room,50,1,23,2019-02-18,0.90,8,0
21254658,#2 The King of Clubs Master Elegance Room,5468317,Brian,,Rogers Park,42.0111,-87.66455,Private room,55,1,39,2019-10-23,1.75,8,88
21260476,Deluxe Uptown Condo,120463181,Bobby,,Uptown,41.96839,-87.653,Entire home/apt,200,2,23,2019-10-27,0.91,1,168
21262506,Modern Clean Condo Near Loop with Free Parking,38438909,Kristin,,Near West Side,41.86732,-87.66102,Entire home/apt,128,1,65,2019-11-14,2.59,2,177
21263727,#6 Two Single Dorm Bed beds in bunk style,5468317,Brian,,Rogers Park,42.01,-87.66465,Private room,35,1,81,2019-08-17,3.18,8,42
21263821,#7 Adult size Deluxe Bunk 1  Twin and 1  Full,5468317,Brian,,Rogers Park,42.01154,-87.66275,Private room,32,1,118,2019-10-24,4.61,8,48
21266339,Beautiful Arty Bucktown Haven  private room,23754311,Elisabeth,,Logan Square,41.92232,-87.68107,Private room,50,2,1,2019-10-28,1,2,8
21272387,Stylish Studio in Historic Logan Square,66619585,Liz,,Logan Square,41.92796,-87.70536,Entire home/apt,110,2,56,2019-11-18,6.64,1,73
21274062,Cozy bed 15 Mins to Ohare|downtwn,58244317,John,,Irving Park,41.95921,-87.71799,Shared room,17,1,45,2019-10-21,1.82,13,172
21274119,15 MIN. to LOOP/Ohare! Cannabis Friendly|Btm bed,58244317,John,,Irving Park,41.95924,-87.71692,Shared room,23,1,64,2019-11-09,2.62,13,172
21275777,"Spacious, sunny room in Andersonville",29055643,Bethany,,Edgewater,41.97645,-87.66612,Private room,38,1,5,2017-10-26,0.20,1,0
21278246,OneEleven FURNISHED 1 BED INDOOR POOL GYM (55),9400379,ExecuSuite Inc.,,Loop,41.88614,-87.63039,Entire home/apt,185,31,1,2019-05-30,0.17,18,233
21278768,2-Floor 2BD/2BA w/ Wine + Parking + Flex Check-in,26302525,Margarita & Mike,,Lake View,41.93415,-87.65583,Entire home/apt,45,2,79,2019-11-13,3.09,2,125
21281246,Lakeview Apartment,6511937,Daisy,,Lake View,41.95439,-87.64921,Private room,80,1,0,,,1,0
21282070,Cozy and Stylish Studio with Free Parking in Irving Park,117498144,Dasha & Owen,,Irving Park,41.94151,-87.73058,Entire home/apt,90,1,229,2019-11-19,8.91,4,333
21283014,"Logan² apartment - FREE parking, No cleaning fee",153984846,Alejandra,,Logan Square,41.9289,-87.72308,Entire home/apt,100,1,160,2019-11-04,6.81,1,349
21289942,Pilsen Garden 2 bedroom Suite MONTHLY RENTAL,47035703,Edwin,,Lower West Side,41.85564,-87.67578,Entire home/apt,52,31,4,2019-02-15,0.23,3,334
21293450,Logan Square Coachhouse,20810745,Anthony,,Logan Square,41.92761,-87.71993,Entire home/apt,160,1,153,2019-11-17,5.98,1,94
21294162,3 Bedroom with Private Deck in Best Location,39290149,Vanessa & Charlie,,West Town,41.91192,-87.67574,Entire home/apt,111,2,93,2019-11-10,3.73,2,343
21296488,"Wicker Park/Bucktown, close to the El",154108891,Lori,,West Town,41.91286,-87.69086,Entire home/apt,90,2,1,2017-10-22,0.04,1,0
21297292,Lakeview-Wrigleyville Guest room,154117773,Adam,,Lake View,41.9424,-87.65159,Private room,95,1,1,2018-03-18,0.05,1,0
